Source,CorrID,Target,InstID,Overallcount,Type,Label,Weight
"Paul Goldmann","11485","Orchestre municipal des pompiers de Bruxelles","88817","1","Directed","Paul Goldmann–Orchestre municipal des pompiers de Bruxelles","1"
"Paul Goldmann","11485","Agence Havas","88815","1","Directed","Paul Goldmann–Agence Havas","1"
"Paul Goldmann","11485","Musées royaux des Beaux-Arts de Belgique","88747","1","Directed","Paul Goldmann–Musées royaux des Beaux-Arts de Belgique","1"
"Paul Goldmann","11485","?? [Glasfabrik in Belgien]","88742","1","Directed","Paul Goldmann–?? [Glasfabrik in Belgien]","1"
"Paul Goldmann","11485","Heilsarmee","88717","1","Directed","Paul Goldmann–Heilsarmee","1"
"Paul Goldmann","11485","Theater Orange","88286","1","Directed","Paul Goldmann–Theater Orange","1"
"Paul Goldmann","11485","Théâtre de la Renaissance","87981","1","Directed","Paul Goldmann–Théâtre de la Renaissance","1"
"Paul Goldmann","11485","Philosophisch-historischer Verlag Dr. R. Salinger","87782","1","Directed","Paul Goldmann–Philosophisch-historischer Verlag Dr. R. Salinger","1"
"Paul Goldmann","11485","Det Kongelige Teater","58993","1","Directed","Paul Goldmann–Det Kongelige Teater","1"
"Paul Goldmann","11485","Wiener Secession","53176","1","Directed","Paul Goldmann–Wiener Secession","1"
"Paul Goldmann","11485","Staatsanwaltschaft","36869","1","Directed","Paul Goldmann–Staatsanwaltschaft","1"
"Paul Goldmann","11485","Staatsanwaltschaft Berlin","36867","1","Directed","Paul Goldmann–Staatsanwaltschaft Berlin","1"
"Paul Goldmann","11485","Polizeidirektion Berlin","36860","1","Directed","Paul Goldmann–Polizeidirektion Berlin","1"
"Paul Goldmann","11485","Landesgericht für Strafsachen","36842","1","Directed","Paul Goldmann–Landesgericht für Strafsachen","1"
"Paul Goldmann","11485","K.K. Hof-Oper","36689","1","Directed","Paul Goldmann–K.K. Hof-Oper","1"
"Paul Goldmann","11485","Académie Française","29290","1","Directed","Paul Goldmann–Académie Française","1"
"Paul Goldmann","11485","Breslauer Zeitung","29283","1","Directed","Paul Goldmann–Breslauer Zeitung","1"
"Paul Goldmann","11485","Südbahn-Gesellschaft","29218","1","Directed","Paul Goldmann–Südbahn-Gesellschaft","1"
"Emil Ludwig","12126","S. Fischer Verlag","29639","85","Directed","Emil Ludwig–S. Fischer Verlag","1"
"Felix Salten","2167","Neue Freie Presse","29351","113","Directed","Felix Salten–Neue Freie Presse","5"
"Felix Salten","2167","S. Fischer Verlag","29639","85","Directed","Felix Salten–S. Fischer Verlag","24"
"Felix Salten","2167","Burgtheater","36247","81","Directed","Felix Salten–Burgtheater","10"
"Felix Salten","2167","Die Zeit. Wiener Wochenschrift [Redaktion]","29209","73","Directed","Felix Salten–Die Zeit. Wiener Wochenschrift [Redaktion]","1"
"Felix Salten","2167","Deutsches Theater Berlin","35597","32","Directed","Felix Salten–Deutsches Theater Berlin","1"
"Felix Salten","2167","Lessing-Theater","35053","32","Directed","Felix Salten–Lessing-Theater","2"
"Felix Salten","2167","Volkstheater","36430","31","Directed","Felix Salten–Volkstheater","3"
"Felix Salten","2167","Die Zeit","29626","26","Directed","Felix Salten–Die Zeit","22"
"Felix Salten","2167","Wiener Allgemeine Zeitung","29670","25","Directed","Felix Salten–Wiener Allgemeine Zeitung","14"
"Felix Salten","2167","Neues Wiener Tagblatt","29414","17","Directed","Felix Salten–Neues Wiener Tagblatt","1"
"Felix Salten","2167","Franz-Grillparzer-Preis","29677","16","Directed","Felix Salten–Franz-Grillparzer-Preis","3"
"Felix Salten","2167","Wiener Schachclub","43143","14","Directed","Felix Salten–Wiener Schachclub","2"
"Felix Salten","2167","Wiener Verlag","29636","14","Directed","Felix Salten–Wiener Verlag","2"
"Felix Salten","2167","Jung-Wiener Theater zum Lieben Augustin","143199","11","Directed","Felix Salten–Jung-Wiener Theater zum Lieben Augustin","4"
"Felix Salten","2167","Concordia. Journalisten- und Schriftstellerverein","29752","10","Directed","Felix Salten–Concordia. Journalisten- und Schriftstellerverein","2"
"Felix Salten","2167","Raimund-Theater","39666","9","Directed","Felix Salten–Raimund-Theater","1"
"Felix Salten","2167","Paul Zsolnay Verlag","36907","9","Directed","Felix Salten–Paul Zsolnay Verlag","6"
"Felix Salten","2167","Südbahnstrecke","41943","8","Directed","Felix Salten–Südbahnstrecke","3"
"Felix Salten","2167","Schiller-Theater","57124","7","Directed","Felix Salten–Schiller-Theater","2"
"Felix Salten","2167","Norddeutscher Lloyd","53340","6","Directed","Felix Salten–Norddeutscher Lloyd","2"
"Felix Salten","2167","?? [Wiener Club September 1901]","169320","5","Directed","Felix Salten–?? [Wiener Club September 1901]","2"
"Felix Salten","2167","Ullstein Verlag","29681","5","Directed","Felix Salten–Ullstein Verlag","1"
"Felix Salten","2167","Georg Müller Verlag","29584","5","Directed","Felix Salten–Georg Müller Verlag","2"
"Felix Salten","2167","Österreichische Rundschau","29496","5","Directed","Felix Salten–Österreichische Rundschau","1"
"Felix Salten","2167","Berliner Neueste Nachrichten","29207","5","Directed","Felix Salten–Berliner Neueste Nachrichten","4"
"Felix Salten","2167","Morgen. Wochenschrift für deutsche Kultur","34262","4","Directed","Felix Salten–Morgen. Wochenschrift für deutsche Kultur","1"
"Felix Salten","2167","E. Pierson’s Verlag","29771","4","Directed","Felix Salten–E. Pierson’s Verlag","1"
"Felix Salten","2167","B.Z. am Mittag","29702","4","Directed","Felix Salten–B.Z. am Mittag","3"
"Felix Salten","2167","Münchener General-Anzeiger","29664","4","Directed","Felix Salten–Münchener General-Anzeiger","4"
"Felix Salten","2167","Die Zukunft","29631","4","Directed","Felix Salten–Die Zukunft","1"
"Felix Salten","2167","»Phönix« Versicherung","142908","3","Directed","Felix Salten–»Phönix« Versicherung","3"
"Felix Salten","2167","Hamburg-Amerika-Linie","51619","3","Directed","Felix Salten–Hamburg-Amerika-Linie","1"
"Felix Salten","2167","Phaidon-Verlag","48752","3","Directed","Felix Salten–Phaidon-Verlag","1"
"Felix Salten","2167","Internationale Ausstellung für Musik und Theaterwesen","45127","3","Directed","Felix Salten–Internationale Ausstellung für Musik und Theaterwesen","2"
"Felix Salten","2167","Saisontheater Ischl","42649","3","Directed","Felix Salten–Saisontheater Ischl","2"
"Felix Salten","2167","Bezirksgericht Wien Josefstadt","29605","3","Directed","Felix Salten–Bezirksgericht Wien Josefstadt","1"
"Felix Salten","2167","Stadttheater Teplitz","146124","2","Directed","Felix Salten–Stadttheater Teplitz","2"
"Felix Salten","2167","Stella d’Italia","142987","2","Directed","Felix Salten–Stella d’Italia","1"
"Felix Salten","2167","Théâtre Antoine","88613","2","Directed","Felix Salten–Théâtre Antoine","1"
"Felix Salten","2167","Akademie der Bildenden Künste Wien","60329","2","Directed","Felix Salten–Akademie der Bildenden Künste Wien","2"
"Felix Salten","2167","Ministerium für Äußeres","47747","2","Directed","Felix Salten–Ministerium für Äußeres","1"
"Felix Salten","2167","Ministerium für Inneres","44133","2","Directed","Felix Salten–Ministerium für Inneres","1"
"Felix Salten","2167","Allgemeine Theater-Revue für Bühne und Welt. Illustrierte Halbmonatsschrift","29620","2","Directed","Felix Salten–Allgemeine Theater-Revue für Bühne und Welt. Illustrierte Halbmonatsschrift","1"
"Felix Salten","2167","[Ausstellung von Josef Beyer, Richard Klein, Lazar Krestin, Paul Reß und Karl Schade]","168997","1","Directed","Felix Salten–[Ausstellung von Josef Beyer, Richard Klein, Lazar Krestin, Paul Reß und Karl Schade]","1"
"Felix Salten","2167","Salzkammergut-Lokalbahn","167893","1","Directed","Felix Salten–Salzkammergut-Lokalbahn","1"
"Felix Salten","2167","Schnellpostdampfer Vaterland","148350","1","Directed","Felix Salten–Schnellpostdampfer Vaterland","1"
"Felix Salten","2167","Dampfer Berlin","148348","1","Directed","Felix Salten–Dampfer Berlin","1"
"Felix Salten","2167","Foreign Press Service","148317","1","Directed","Felix Salten–Foreign Press Service","1"
"Felix Salten","2167","Österreichische Leo-Gesellschaft","148193","1","Directed","Felix Salten–Österreichische Leo-Gesellschaft","1"
"Felix Salten","2167","Semmeringbahn","147678","1","Directed","Felix Salten–Semmeringbahn","1"
"Felix Salten","2167","Kronprinz Wilhelm","147555","1","Directed","Felix Salten–Kronprinz Wilhelm","1"
"Felix Salten","2167","Theater des Westens","147380","1","Directed","Felix Salten–Theater des Westens","1"
"Felix Salten","2167","Franz-Joseph-Orden","146063","1","Directed","Felix Salten–Franz-Joseph-Orden","1"
"Felix Salten","2167","Académie Goncourt","144964","1","Directed","Felix Salten–Académie Goncourt","1"
"Felix Salten","2167","Münchener Secession","144709","1","Directed","Felix Salten–Münchener Secession","1"
"Felix Salten","2167","Oseh Chesed (Humanitas)","144688","1","Directed","Felix Salten–Oseh Chesed (Humanitas)","1"
"Felix Salten","2167","Kaiser Franz Josephs-Bahn","144614","1","Directed","Felix Salten–Kaiser Franz Josephs-Bahn","1"
"Felix Salten","2167","Buchhandlung L. Rosner","143542","1","Directed","Felix Salten–Buchhandlung L. Rosner","1"
"Felix Salten","2167","Verlagsanstalt Brüder Rosenbaum","143520","1","Directed","Felix Salten–Verlagsanstalt Brüder Rosenbaum","1"
"Felix Salten","2167","Galerie Pisko","143196","1","Directed","Felix Salten–Galerie Pisko","1"
"Felix Salten","2167","Wiener Literarische Anstalt","140789","1","Directed","Felix Salten–Wiener Literarische Anstalt","1"
"Felix Salten","2167","Danzer’s Orpheum","62834","1","Directed","Felix Salten–Danzer’s Orpheum","1"
"Felix Salten","2167","Kleines Theater","45430","1","Directed","Felix Salten–Kleines Theater","1"
"Felix Salten","2167","Kammerspiele Berlin","37177","1","Directed","Felix Salten–Kammerspiele Berlin","1"
"Felix Salten","2167","Wiener Musik- und Theatergesellschaft","29801","1","Directed","Felix Salten–Wiener Musik- und Theatergesellschaft","1"
"Felix Salten","2167","Österreichischer Lloyd","29770","1","Directed","Felix Salten–Österreichischer Lloyd","1"
